##
#  cooling data, log Lamnda, ergs/cm^3/s, = L/n^2,  where n is the total number of particles.  
#
# Format 3
#
# Cooling file formats:
# Format = 0 -> 2 columns: basic total cooling
# 		log(t)  log(total)
# Format = 1 -> 5 columns: cooling components
# 		log(t)  log(total)  log(atomic) log(H2) log(CO)
# Format = 2 -> 7 columns:  cooling components + mu and gamma
# 		log(t)  log(total)  log(atomic) log(H2) log(CO) mu  gamma
# Format = 3 -> 10 columns: 2 plus H ionisation fractions
# 		log(t)  log(total)  log(atomic) log(H2) log(CO) mu  gamma fH2 fHI fHII
# Format = 4 -> 4 columns: total and derivatives  must be computed from components and local composition
#           for use when ion fractions are computed (NEQIONISATION),
#           mu and gamma computed too, and each component needs to be multiplied by the 
#           appropriate species fractions to get the correct cooling.  
#  		ie atomic x (fHI+fHII)^2
#  		ie molecular components x (fH2 * abundance wrt H2 )^2 
#           total = atomic*(fH1+fHII)^2 + H2*fH2^2 + CO*fH2^2
# 		log(t)  log(atomic) log(H2) log(CO)
# Format = 5 -> 13 columns: 3 plus xray cooling fractions
# 		log(t)  log(total)  log(atomic) log(H2) log(CO) mu  gamma fH2 fHI fHII fxr fsxr fhxr
#
#######
#   Abundances relative to solar ref.
#
#   for He use:			 He/H = 0.0737+0.024*Z/Z_sol
#
#   For Secondary elements  use                  
#	log{N/H}=log[1.1e-5*Z/Z_sol +4.9e-5*(Z/Z_sol)^2]  (Groves et al. ApJ, 2004)
#	log{C/H}=log[6.0e-5*Z/Z_sol +2.0e-4*(z/Z_sol)^2]  (Garnett et al. 1999, ApJ, 513, 168)
#
#   Solar Ref: Asplund, Grevesse & Sauval 2005, ASP Conf. Ser. 336 eds T.G. Barnes & F.N. Bash
#
#######
Solar x 1.0 NEQ Atomic Cooling and EOS, Format 3
3         
663         
7.012854E+00 -2.329670E+01 -2.329670E+01 -6.000000E+01 -6.000000E+01 6.157160E-01 1.666667E+00 0.000000E+00 1.681675E-08 1.000000E+00
7.026510E+00 -2.329962E+01 -2.329962E+01 -6.000000E+01 -6.000000E+01 6.157130E-01 1.666667E+00 0.000000E+00 1.627029E-08 1.000000E+00
7.040195E+00 -2.330356E+01 -2.330356E+01 -6.000000E+01 -6.000000E+01 6.157090E-01 1.666667E+00 0.000000E+00 1.574092E-08 1.000000E+00
7.053904E+00 -2.330832E+01 -2.330832E+01 -6.000000E+01 -6.000000E+01 6.157060E-01 1.666667E+00 0.000000E+00 1.522834E-08 1.000000E+00
7.067631E+00 -2.331375E+01 -2.331375E+01 -6.000000E+01 -6.000000E+01 6.157030E-01 1.666667E+00 0.000000E+00 1.473220E-08 1.000000E+00
7.081370E+00 -2.331966E+01 -2.331966E+01 -6.000000E+01 -6.000000E+01 6.157000E-01 1.666667E+00 0.000000E+00 1.425219E-08 1.000000E+00
7.095115E+00 -2.332586E+01 -2.332586E+01 -6.000000E+01 -6.000000E+01 6.156980E-01 1.666667E+00 0.000000E+00 1.378794E-08 1.000000E+00
7.108862E+00 -2.333220E+01 -2.333220E+01 -6.000000E+01 -6.000000E+01 6.156950E-01 1.666667E+00 0.000000E+00 1.333909E-08 1.000000E+00
7.122605E+00 -2.333850E+01 -2.333850E+01 -6.000000E+01 -6.000000E+01 6.156930E-01 1.666667E+00 0.000000E+00 1.290525E-08 1.000000E+00
7.136341E+00 -2.334464E+01 -2.334464E+01 -6.000000E+01 -6.000000E+01 6.156900E-01 1.666667E+00 0.000000E+00 1.248600E-08 1.000000E+00
7.150066E+00 -2.335042E+01 -2.335042E+01 -6.000000E+01 -6.000000E+01 6.156880E-01 1.666667E+00 0.000000E+00 1.208090E-08 1.000000E+00
7.163778E+00 -2.335593E+01 -2.335593E+01 -6.000000E+01 -6.000000E+01 6.156860E-01 1.666667E+00 0.000000E+00 1.168948E-08 1.000000E+00
7.177476E+00 -2.336103E+01 -2.336103E+01 -6.000000E+01 -6.000000E+01 6.156840E-01 1.666667E+00 0.000000E+00 1.131128E-08 1.000000E+00
7.191160E+00 -2.336568E+01 -2.336568E+01 -6.000000E+01 -6.000000E+01 6.156830E-01 1.666667E+00 0.000000E+00 1.094587E-08 1.000000E+00
7.204828E+00 -2.336985E+01 -2.336985E+01 -6.000000E+01 -6.000000E+01 6.156810E-01 1.666667E+00 0.000000E+00 1.059278E-08 1.000000E+00
7.218481E+00 -2.337354E+01 -2.337354E+01 -6.000000E+01 -6.000000E+01 6.156790E-01 1.666667E+00 0.000000E+00 1.025157E-08 1.000000E+00
7.232120E+00 -2.337675E+01 -2.337675E+01 -6.000000E+01 -6.000000E+01 6.156780E-01 1.666667E+00 0.000000E+00 9.921812E-09 1.000000E+00
7.245744E+00 -2.337949E+01 -2.337949E+01 -6.000000E+01 -6.000000E+01 6.156770E-01 1.666667E+00 0.000000E+00 9.603084E-09 1.000000E+00
7.259354E+00 -2.338178E+01 -2.338178E+01 -6.000000E+01 -6.000000E+01 6.156750E-01 1.666667E+00 0.000000E+00 9.294980E-09 1.000000E+00
7.272952E+00 -2.338361E+01 -2.338361E+01 -6.000000E+01 -6.000000E+01 6.156740E-01 1.666667E+00 0.000000E+00 8.997103E-09 1.000000E+00
7.286538E+00 -2.338507E+01 -2.338507E+01 -6.000000E+01 -6.000000E+01 6.156730E-01 1.666667E+00 0.000000E+00 8.709085E-09 1.000000E+00
7.300114E+00 -2.338614E+01 -2.338614E+01 -6.000000E+01 -6.000000E+01 6.156720E-01 1.666667E+00 0.000000E+00 8.430570E-09 1.000000E+00
7.313679E+00 -2.338684E+01 -2.338684E+01 -6.000000E+01 -6.000000E+01 6.156710E-01 1.666667E+00 0.000000E+00 8.161215E-09 1.000000E+00
7.327235E+00 -2.338720E+01 -2.338720E+01 -6.000000E+01 -6.000000E+01 6.156700E-01 1.666667E+00 0.000000E+00 7.900692E-09 1.000000E+00
7.340783E+00 -2.338724E+01 -2.338724E+01 -6.000000E+01 -6.000000E+01 6.156690E-01 1.666667E+00 0.000000E+00 7.648688E-09 1.000000E+00
7.354323E+00 -2.338697E+01 -2.338697E+01 -6.000000E+01 -6.000000E+01 6.156690E-01 1.666667E+00 0.000000E+00 7.404904E-09 1.000000E+00
7.367856E+00 -2.338641E+01 -2.338641E+01 -6.000000E+01 -6.000000E+01 6.156680E-01 1.666667E+00 0.000000E+00 7.169051E-09 1.000000E+00
7.381383E+00 -2.338558E+01 -2.338558E+01 -6.000000E+01 -6.000000E+01 6.156670E-01 1.666667E+00 0.000000E+00 6.940853E-09 1.000000E+00
7.394904E+00 -2.338451E+01 -2.338451E+01 -6.000000E+01 -6.000000E+01 6.156660E-01 1.666667E+00 0.000000E+00 6.720042E-09 1.000000E+00
7.408419E+00 -2.338320E+01 -2.338320E+01 -6.000000E+01 -6.000000E+01 6.156660E-01 1.666667E+00 0.000000E+00 6.506368E-09 1.000000E+00
7.421930E+00 -2.338167E+01 -2.338167E+01 -6.000000E+01 -6.000000E+01 6.156650E-01 1.666667E+00 0.000000E+00 6.299588E-09 1.000000E+00
7.435436E+00 -2.337994E+01 -2.337994E+01 -6.000000E+01 -6.000000E+01 6.156640E-01 1.666667E+00 0.000000E+00 6.099469E-09 1.000000E+00
7.448939E+00 -2.337800E+01 -2.337800E+01 -6.000000E+01 -6.000000E+01 6.156640E-01 1.666667E+00 0.000000E+00 5.905787E-09 1.000000E+00
7.462437E+00 -2.337587E+01 -2.337587E+01 -6.000000E+01 -6.000000E+01 6.156630E-01 1.666667E+00 0.000000E+00 5.718327E-09 1.000000E+00
7.475933E+00 -2.337357E+01 -2.337357E+01 -6.000000E+01 -6.000000E+01 6.156630E-01 1.666667E+00 0.000000E+00 5.536880E-09 1.000000E+00
7.489425E+00 -2.337109E+01 -2.337109E+01 -6.000000E+01 -6.000000E+01 6.156620E-01 1.666667E+00 0.000000E+00 5.361245E-09 1.000000E+00
7.502915E+00 -2.336846E+01 -2.336846E+01 -6.000000E+01 -6.000000E+01 6.156620E-01 1.666667E+00 0.000000E+00 5.191227E-09 1.000000E+00
7.516402E+00 -2.336573E+01 -2.336573E+01 -6.000000E+01 -6.000000E+01 6.156610E-01 1.666667E+00 0.000000E+00 5.026640E-09 1.000000E+00
7.529888E+00 -2.336284E+01 -2.336284E+01 -6.000000E+01 -6.000000E+01 6.156610E-01 1.666667E+00 0.000000E+00 4.867311E-09 1.000000E+00
7.543371E+00 -2.335983E+01 -2.335983E+01 -6.000000E+01 -6.000000E+01 6.156600E-01 1.666667E+00 0.000000E+00 4.713070E-09 1.000000E+00
7.556852E+00 -2.335667E+01 -2.335667E+01 -6.000000E+01 -6.000000E+01 6.156600E-01 1.666667E+00 0.000000E+00 4.563750E-09 1.000000E+00
7.570331E+00 -2.335338E+01 -2.335338E+01 -6.000000E+01 -6.000000E+01 6.156600E-01 1.666667E+00 0.000000E+00 4.419190E-09 1.000000E+00
7.583809E+00 -2.334996E+01 -2.334996E+01 -6.000000E+01 -6.000000E+01 6.156590E-01 1.666667E+00 0.000000E+00 4.279234E-09 1.000000E+00
7.597285E+00 -2.334642E+01 -2.334642E+01 -6.000000E+01 -6.000000E+01 6.156590E-01 1.666667E+00 0.000000E+00 4.143736E-09 1.000000E+00
7.610760E+00 -2.334276E+01 -2.334276E+01 -6.000000E+01 -6.000000E+01 6.156580E-01 1.666667E+00 0.000000E+00 4.012549E-09 1.000000E+00
7.624233E+00 -2.333900E+01 -2.333900E+01 -6.000000E+01 -6.000000E+01 6.156580E-01 1.666667E+00 0.000000E+00 3.885536E-09 1.000000E+00
7.637705E+00 -2.333512E+01 -2.333512E+01 -6.000000E+01 -6.000000E+01 6.156580E-01 1.666667E+00 0.000000E+00 3.762560E-09 1.000000E+00
7.651176E+00 -2.333115E+01 -2.333115E+01 -6.000000E+01 -6.000000E+01 6.156570E-01 1.666667E+00 0.000000E+00 3.643490E-09 1.000000E+00
7.664645E+00 -2.332707E+01 -2.332707E+01 -6.000000E+01 -6.000000E+01 6.156570E-01 1.666667E+00 0.000000E+00 3.528204E-09 1.000000E+00
7.678114E+00 -2.332291E+01 -2.332291E+01 -6.000000E+01 -6.000000E+01 6.156560E-01 1.666667E+00 0.000000E+00 3.416580E-09 1.000000E+00
7.691582E+00 -2.331863E+01 -2.331863E+01 -6.000000E+01 -6.000000E+01 6.156560E-01 1.666667E+00 0.000000E+00 3.308498E-09 1.000000E+00
7.705050E+00 -2.331431E+01 -2.331431E+01 -6.000000E+01 -6.000000E+01 6.156560E-01 1.666667E+00 0.000000E+00 3.203843E-09 1.000000E+00
7.718517E+00 -2.330991E+01 -2.330991E+01 -6.000000E+01 -6.000000E+01 6.156550E-01 1.666667E+00 0.000000E+00 3.102506E-09 1.000000E+00
7.731984E+00 -2.330544E+01 -2.330544E+01 -6.000000E+01 -6.000000E+01 6.156550E-01 1.666667E+00 0.000000E+00 3.004384E-09 1.000000E+00
7.745450E+00 -2.330089E+01 -2.330089E+01 -6.000000E+01 -6.000000E+01 6.156550E-01 1.666667E+00 0.000000E+00 2.909373E-09 1.000000E+00
7.758916E+00 -2.329627E+01 -2.329627E+01 -6.000000E+01 -6.000000E+01 6.156540E-01 1.666667E+00 0.000000E+00 2.817373E-09 1.000000E+00
7.772381E+00 -2.329158E+01 -2.329158E+01 -6.000000E+01 -6.000000E+01 6.156540E-01 1.666667E+00 0.000000E+00 2.728288E-09 1.000000E+00
7.785847E+00 -2.328683E+01 -2.328683E+01 -6.000000E+01 -6.000000E+01 6.156540E-01 1.666667E+00 0.000000E+00 2.642027E-09 1.000000E+00
7.799312E+00 -2.328202E+01 -2.328202E+01 -6.000000E+01 -6.000000E+01 6.156530E-01 1.666667E+00 0.000000E+00 2.558498E-09 1.000000E+00
7.812777E+00 -2.327715E+01 -2.327715E+01 -6.000000E+01 -6.000000E+01 6.156530E-01 1.666667E+00 0.000000E+00 2.477614E-09 1.000000E+00
7.826242E+00 -2.327223E+01 -2.327223E+01 -6.000000E+01 -6.000000E+01 6.156520E-01 1.666667E+00 0.000000E+00 2.399291E-09 1.000000E+00
7.839708E+00 -2.326726E+01 -2.326726E+01 -6.000000E+01 -6.000000E+01 6.156520E-01 1.666667E+00 0.000000E+00 2.323448E-09 1.000000E+00
7.853173E+00 -2.326224E+01 -2.326224E+01 -6.000000E+01 -6.000000E+01 6.156520E-01 1.666667E+00 0.000000E+00 2.250005E-09 1.000000E+00
7.866640E+00 -2.325718E+01 -2.325718E+01 -6.000000E+01 -6.000000E+01 6.156510E-01 1.666667E+00 0.000000E+00 2.178887E-09 1.000000E+00
7.880106E+00 -2.325209E+01 -2.325209E+01 -6.000000E+01 -6.000000E+01 6.156510E-01 1.666667E+00 0.000000E+00 2.110020E-09 1.000000E+00
7.893573E+00 -2.324695E+01 -2.324695E+01 -6.000000E+01 -6.000000E+01 6.156510E-01 1.666667E+00 0.000000E+00 2.043332E-09 1.000000E+00
7.907040E+00 -2.324178E+01 -2.324178E+01 -6.000000E+01 -6.000000E+01 6.156500E-01 1.666667E+00 0.000000E+00 1.978755E-09 1.000000E+00
7.920508E+00 -2.323658E+01 -2.323658E+01 -6.000000E+01 -6.000000E+01 6.156500E-01 1.666667E+00 0.000000E+00 1.916221E-09 1.000000E+00
7.933977E+00 -2.323134E+01 -2.323134E+01 -6.000000E+01 -6.000000E+01 6.156490E-01 1.666667E+00 0.000000E+00 1.855666E-09 1.000000E+00
7.947446E+00 -2.322607E+01 -2.322607E+01 -6.000000E+01 -6.000000E+01 6.156490E-01 1.666667E+00 0.000000E+00 1.797027E-09 1.000000E+00
7.960917E+00 -2.322077E+01 -2.322077E+01 -6.000000E+01 -6.000000E+01 6.156490E-01 1.666667E+00 0.000000E+00 1.740245E-09 1.000000E+00
7.974387E+00 -2.321545E+01 -2.321545E+01 -6.000000E+01 -6.000000E+01 6.156480E-01 1.666667E+00 0.000000E+00 1.685258E-09 1.000000E+00
7.987859E+00 -2.321010E+01 -2.321010E+01 -6.000000E+01 -6.000000E+01 6.156480E-01 1.666667E+00 0.000000E+00 1.632011E-09 1.000000E+00
8.001332E+00 -2.320474E+01 -2.320474E+01 -6.000000E+01 -6.000000E+01 6.156480E-01 1.666667E+00 0.000000E+00 1.580448E-09 1.000000E+00
8.014806E+00 -2.319935E+01 -2.319935E+01 -6.000000E+01 -6.000000E+01 6.156470E-01 1.666667E+00 0.000000E+00 1.530516E-09 1.000000E+00
8.028280E+00 -2.319395E+01 -2.319395E+01 -6.000000E+01 -6.000000E+01 6.156470E-01 1.666667E+00 0.000000E+00 1.482166E-09 1.000000E+00
8.041755E+00 -2.318852E+01 -2.318852E+01 -6.000000E+01 -6.000000E+01 6.156470E-01 1.666667E+00 0.000000E+00 1.435343E-09 1.000000E+00
8.055232E+00 -2.318306E+01 -2.318306E+01 -6.000000E+01 -6.000000E+01 6.156460E-01 1.666667E+00 0.000000E+00 1.389998E-09 1.000000E+00
8.068709E+00 -2.317759E+01 -2.317759E+01 -6.000000E+01 -6.000000E+01 6.156460E-01 1.666667E+00 0.000000E+00 1.346084E-09 1.000000E+00
8.082187E+00 -2.317209E+01 -2.317209E+01 -6.000000E+01 -6.000000E+01 6.156460E-01 1.666667E+00 0.000000E+00 1.303556E-09 1.000000E+00
8.095666E+00 -2.316658E+01 -2.316658E+01 -6.000000E+01 -6.000000E+01 6.156460E-01 1.666667E+00 0.000000E+00 1.262368E-09 1.000000E+00
8.109146E+00 -2.316104E+01 -2.316104E+01 -6.000000E+01 -6.000000E+01 6.156450E-01 1.666667E+00 0.000000E+00 1.222477E-09 1.000000E+00
8.122627E+00 -2.315550E+01 -2.315550E+01 -6.000000E+01 -6.000000E+01 6.156450E-01 1.666667E+00 0.000000E+00 1.183843E-09 1.000000E+00
8.136109E+00 -2.314993E+01 -2.314993E+01 -6.000000E+01 -6.000000E+01 6.156450E-01 1.666667E+00 0.000000E+00 1.146427E-09 1.000000E+00
8.149592E+00 -2.314434E+01 -2.314434E+01 -6.000000E+01 -6.000000E+01 6.156440E-01 1.666667E+00 0.000000E+00 1.110189E-09 1.000000E+00
8.163075E+00 -2.313874E+01 -2.313874E+01 -6.000000E+01 -6.000000E+01 6.156440E-01 1.666667E+00 0.000000E+00 1.075091E-09 1.000000E+00
8.176560E+00 -2.313311E+01 -2.313311E+01 -6.000000E+01 -6.000000E+01 6.156440E-01 1.666667E+00 0.000000E+00 1.041096E-09 1.000000E+00
8.190045E+00 -2.312746E+01 -2.312746E+01 -6.000000E+01 -6.000000E+01 6.156440E-01 1.666667E+00 0.000000E+00 1.008171E-09 1.000000E+00
8.203531E+00 -2.312179E+01 -2.312179E+01 -6.000000E+01 -6.000000E+01 6.156440E-01 1.666667E+00 0.000000E+00 9.762808E-10 1.000000E+00
8.217018E+00 -2.311611E+01 -2.311611E+01 -6.000000E+01 -6.000000E+01 6.156430E-01 1.666667E+00 0.000000E+00 9.453919E-10 1.000000E+00
8.230506E+00 -2.311041E+01 -2.311041E+01 -6.000000E+01 -6.000000E+01 6.156430E-01 1.666667E+00 0.000000E+00 9.154728E-10 1.000000E+00
8.243994E+00 -2.310469E+01 -2.310469E+01 -6.000000E+01 -6.000000E+01 6.156430E-01 1.666667E+00 0.000000E+00 8.864943E-10 1.000000E+00
8.257483E+00 -2.309895E+01 -2.309895E+01 -6.000000E+01 -6.000000E+01 6.156430E-01 1.666667E+00 0.000000E+00 8.584260E-10 1.000000E+00
8.270973E+00 -2.309319E+01 -2.309319E+01 -6.000000E+01 -6.000000E+01 6.156430E-01 1.666667E+00 0.000000E+00 8.312402E-10 1.000000E+00
8.284464E+00 -2.308741E+01 -2.308741E+01 -6.000000E+01 -6.000000E+01 6.156420E-01 1.666667E+00 0.000000E+00 8.049087E-10 1.000000E+00
8.297955E+00 -2.308161E+01 -2.308161E+01 -6.000000E+01 -6.000000E+01 6.156420E-01 1.666667E+00 0.000000E+00 7.794027E-10 1.000000E+00
8.311447E+00 -2.307579E+01 -2.307579E+01 -6.000000E+01 -6.000000E+01 6.156420E-01 1.666667E+00 0.000000E+00 7.546976E-10 1.000000E+00
8.324939E+00 -2.306996E+01 -2.306996E+01 -6.000000E+01 -6.000000E+01 6.156420E-01 1.666667E+00 0.000000E+00 7.307676E-10 1.000000E+00
8.338433E+00 -2.306411E+01 -2.306411E+01 -6.000000E+01 -6.000000E+01 6.156420E-01 1.666667E+00 0.000000E+00 7.075887E-10 1.000000E+00
8.351926E+00 -2.305823E+01 -2.305823E+01 -6.000000E+01 -6.000000E+01 6.156420E-01 1.666667E+00 0.000000E+00 6.851377E-10 1.000000E+00
8.365420E+00 -2.305234E+01 -2.305234E+01 -6.000000E+01 -6.000000E+01 6.156410E-01 1.666667E+00 0.000000E+00 6.633908E-10 1.000000E+00
8.378915E+00 -2.304644E+01 -2.304644E+01 -6.000000E+01 -6.000000E+01 6.156410E-01 1.666667E+00 0.000000E+00 6.423272E-10 1.000000E+00
8.392410E+00 -2.304051E+01 -2.304051E+01 -6.000000E+01 -6.000000E+01 6.156410E-01 1.666667E+00 0.000000E+00 6.219237E-10 1.000000E+00
8.405906E+00 -2.303457E+01 -2.303457E+01 -6.000000E+01 -6.000000E+01 6.156410E-01 1.666667E+00 0.000000E+00 6.021600E-10 1.000000E+00
8.419402E+00 -2.302861E+01 -2.302861E+01 -6.000000E+01 -6.000000E+01 6.156410E-01 1.666667E+00 0.000000E+00 5.830173E-10 1.000000E+00
8.432898E+00 -2.302263E+01 -2.302263E+01 -6.000000E+01 -6.000000E+01 6.156410E-01 1.666667E+00 0.000000E+00 5.644753E-10 1.000000E+00
8.446395E+00 -2.301664E+01 -2.301664E+01 -6.000000E+01 -6.000000E+01 6.156410E-01 1.666667E+00 0.000000E+00 5.465164E-10 1.000000E+00
8.459892E+00 -2.301063E+01 -2.301063E+01 -6.000000E+01 -6.000000E+01 6.156410E-01 1.666667E+00 0.000000E+00 5.291201E-10 1.000000E+00
8.473390E+00 -2.300461E+01 -2.300461E+01 -6.000000E+01 -6.000000E+01 6.156410E-01 1.666667E+00 0.000000E+00 5.122695E-10 1.000000E+00
8.486888E+00 -2.299857E+01 -2.299857E+01 -6.000000E+01 -6.000000E+01 6.156410E-01 1.666667E+00 0.000000E+00 4.959500E-10 1.000000E+00
8.500386E+00 -2.299251E+01 -2.299251E+01 -6.000000E+01 -6.000000E+01 6.156400E-01 1.666667E+00 0.000000E+00 4.801425E-10 1.000000E+00
8.513884E+00 -2.298644E+01 -2.298644E+01 -6.000000E+01 -6.000000E+01 6.156400E-01 1.666667E+00 0.000000E+00 4.648295E-10 1.000000E+00
8.527383E+00 -2.298035E+01 -2.298035E+01 -6.000000E+01 -6.000000E+01 6.156400E-01 1.666667E+00 0.000000E+00 4.499978E-10 1.000000E+00
8.540882E+00 -2.297429E+01 -2.297429E+01 -6.000000E+01 -6.000000E+01 6.156400E-01 1.666667E+00 0.000000E+00 4.356327E-10 1.000000E+00
8.554382E+00 -2.296822E+01 -2.296822E+01 -6.000000E+01 -6.000000E+01 6.156400E-01 1.666667E+00 0.000000E+00 4.217186E-10 1.000000E+00
8.567882E+00 -2.296212E+01 -2.296212E+01 -6.000000E+01 -6.000000E+01 6.156400E-01 1.666667E+00 0.000000E+00 4.082430E-10 1.000000E+00
8.581382E+00 -2.295601E+01 -2.295601E+01 -6.000000E+01 -6.000000E+01 6.156400E-01 1.666667E+00 0.000000E+00 3.951901E-10 1.000000E+00
8.594881E+00 -2.294989E+01 -2.294989E+01 -6.000000E+01 -6.000000E+01 6.156400E-01 1.666667E+00 0.000000E+00 3.825477E-10 1.000000E+00
8.608381E+00 -2.294374E+01 -2.294374E+01 -6.000000E+01 -6.000000E+01 6.156400E-01 1.666667E+00 0.000000E+00 3.703040E-10 1.000000E+00
8.621881E+00 -2.293759E+01 -2.293759E+01 -6.000000E+01 -6.000000E+01 6.156400E-01 1.666667E+00 0.000000E+00 3.584451E-10 1.000000E+00
8.635380E+00 -2.293141E+01 -2.293141E+01 -6.000000E+01 -6.000000E+01 6.156400E-01 1.666667E+00 0.000000E+00 3.469585E-10 1.000000E+00
8.648880E+00 -2.292522E+01 -2.292522E+01 -6.000000E+01 -6.000000E+01 6.156400E-01 1.666667E+00 0.000000E+00 3.358338E-10 1.000000E+00
8.662379E+00 -2.291902E+01 -2.291902E+01 -6.000000E+01 -6.000000E+01 6.156400E-01 1.666667E+00 0.000000E+00 3.250615E-10 1.000000E+00
8.675879E+00 -2.291280E+01 -2.291280E+01 -6.000000E+01 -6.000000E+01 6.156400E-01 1.666667E+00 0.000000E+00 3.146267E-10 1.000000E+00
8.689378E+00 -2.290657E+01 -2.290657E+01 -6.000000E+01 -6.000000E+01 6.156400E-01 1.666667E+00 0.000000E+00 3.045208E-10 1.000000E+00
8.702877E+00 -2.290032E+01 -2.290032E+01 -6.000000E+01 -6.000000E+01 6.156390E-01 1.666667E+00 0.000000E+00 2.947340E-10 1.000000E+00
8.716375E+00 -2.289406E+01 -2.289406E+01 -6.000000E+01 -6.000000E+01 6.156390E-01 1.666667E+00 0.000000E+00 2.852554E-10 1.000000E+00
8.729874E+00 -2.288779E+01 -2.288779E+01 -6.000000E+01 -6.000000E+01 6.156390E-01 1.666667E+00 0.000000E+00 2.760765E-10 1.000000E+00
8.743372E+00 -2.288151E+01 -2.288151E+01 -6.000000E+01 -6.000000E+01 6.156390E-01 1.666667E+00 0.000000E+00 2.671875E-10 1.000000E+00
8.756869E+00 -2.287521E+01 -2.287521E+01 -6.000000E+01 -6.000000E+01 6.156390E-01 1.666667E+00 0.000000E+00 2.585789E-10 1.000000E+00
8.770367E+00 -2.286890E+01 -2.286890E+01 -6.000000E+01 -6.000000E+01 6.156390E-01 1.666667E+00 0.000000E+00 2.502411E-10 1.000000E+00
8.783864E+00 -2.286259E+01 -2.286259E+01 -6.000000E+01 -6.000000E+01 6.156390E-01 1.666667E+00 0.000000E+00 2.421677E-10 1.000000E+00
8.797360E+00 -2.285626E+01 -2.285626E+01 -6.000000E+01 -6.000000E+01 6.156390E-01 1.666667E+00 0.000000E+00 2.343508E-10 1.000000E+00
8.810856E+00 -2.284992E+01 -2.284992E+01 -6.000000E+01 -6.000000E+01 6.156390E-01 1.666667E+00 0.000000E+00 2.267801E-10 1.000000E+00
8.824352E+00 -2.284358E+01 -2.284358E+01 -6.000000E+01 -6.000000E+01 6.156390E-01 1.666667E+00 0.000000E+00 2.194493E-10 1.000000E+00
8.837847E+00 -2.283722E+01 -2.283722E+01 -6.000000E+01 -6.000000E+01 6.156390E-01 1.666667E+00 0.000000E+00 2.123511E-10 1.000000E+00
8.851341E+00 -2.283085E+01 -2.283085E+01 -6.000000E+01 -6.000000E+01 6.156390E-01 1.666667E+00 0.000000E+00 2.054771E-10 1.000000E+00
8.864835E+00 -2.282448E+01 -2.282448E+01 -6.000000E+01 -6.000000E+01 6.156390E-01 1.666667E+00 0.000000E+00 1.988207E-10 1.000000E+00
8.878328E+00 -2.281810E+01 -2.281810E+01 -6.000000E+01 -6.000000E+01 6.156390E-01 1.666667E+00 0.000000E+00 1.923754E-10 1.000000E+00
8.891820E+00 -2.281171E+01 -2.281171E+01 -6.000000E+01 -6.000000E+01 6.156390E-01 1.666667E+00 0.000000E+00 1.861349E-10 1.000000E+00
8.905312E+00 -2.280531E+01 -2.280531E+01 -6.000000E+01 -6.000000E+01 6.156390E-01 1.666667E+00 0.000000E+00 1.800925E-10 1.000000E+00
8.918803E+00 -2.279890E+01 -2.279890E+01 -6.000000E+01 -6.000000E+01 6.156390E-01 1.666667E+00 0.000000E+00 1.742410E-10 1.000000E+00
8.932292E+00 -2.279249E+01 -2.279249E+01 -6.000000E+01 -6.000000E+01 6.156390E-01 1.666667E+00 0.000000E+00 1.685757E-10 1.000000E+00
8.945781E+00 -2.278607E+01 -2.278607E+01 -6.000000E+01 -6.000000E+01 6.156390E-01 1.666667E+00 0.000000E+00 1.630923E-10 1.000000E+00
8.959269E+00 -2.277964E+01 -2.277964E+01 -6.000000E+01 -6.000000E+01 6.156390E-01 1.666667E+00 0.000000E+00 1.577833E-10 1.000000E+00
8.972756E+00 -2.277321E+01 -2.277321E+01 -6.000000E+01 -6.000000E+01 6.156390E-01 1.666667E+00 0.000000E+00 1.526425E-10 1.000000E+00
8.986242E+00 -2.276677E+01 -2.276677E+01 -6.000000E+01 -6.000000E+01 6.156390E-01 1.666667E+00 0.000000E+00 1.476661E-10 1.000000E+00
8.999727E+00 -2.276033E+01 -2.276033E+01 -6.000000E+01 -6.000000E+01 6.156390E-01 1.666667E+00 0.000000E+00 1.428490E-10 1.000000E+00
9.013210E+00 -2.275388E+01 -2.275388E+01 -6.000000E+01 -6.000000E+01 6.156390E-01 1.666667E+00 0.000000E+00 1.381889E-10 1.000000E+00
9.026693E+00 -2.274742E+01 -2.274742E+01 -6.000000E+01 -6.000000E+01 6.156390E-01 1.666667E+00 0.000000E+00 1.336825E-10 1.000000E+00
9.040173E+00 -2.274096E+01 -2.274096E+01 -6.000000E+01 -6.000000E+01 6.156390E-01 1.666667E+00 0.000000E+00 1.293242E-10 1.000000E+00
9.053653E+00 -2.273449E+01 -2.273449E+01 -6.000000E+01 -6.000000E+01 6.156390E-01 1.666667E+00 0.000000E+00 1.251096E-10 1.000000E+00
9.067131E+00 -2.272802E+01 -2.272802E+01 -6.000000E+01 -6.000000E+01 6.156390E-01 1.666667E+00 0.000000E+00 1.210335E-10 1.000000E+00
9.080608E+00 -2.272154E+01 -2.272154E+01 -6.000000E+01 -6.000000E+01 6.156390E-01 1.666667E+00 0.000000E+00 1.170926E-10 1.000000E+00
9.094083E+00 -2.271506E+01 -2.271506E+01 -6.000000E+01 -6.000000E+01 6.156390E-01 1.666667E+00 0.000000E+00 1.132804E-10 1.000000E+00
